,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ranking-ranking_sort-unregularized,0,492.05687618255615,117.5855917930603,0.0,0.6344438771112175,26.263387173584245,0.0,True,log
ranking-none-unregularized,1,483.8877201080322,140.51710557937622,8.169156074523926,0.1954890964649799,26.341973540391738,6.280360586282897,True,log
ranking-single_cue-unregularized,2,309.80786895751953,33.38326644897461,182.24900722503662,0.17006702634733026,22.14174970787547,26.803161983766117,True,log
ranking-direction-unregularized,3,138.54173183441162,46.087711334228516,353.51514434814453,0.0,17.50647683437564,28.370610849767512,True,log
ranking-equal_weighing-unregularized,4,18.48208713531494,14.054305076599121,473.5747890472412,7.647227295848325e-11,8.576706056420386,28.281186324474483,False,log
